MUN_NAME,scen,seas,tslice,var,value
KARIMNAGAR,RCP85,DJF,2021-2050,tmax,2.1745763
KARIMNAGAR,RCP85,DJF,2021-2050,tmin,1.8796966
KARIMNAGAR,RCP85,DJF,2061-2090,precip,0.7715037
KARIMNAGAR,RCP85,DJF,2061-2090,tmean,3.8616242
KARIMNAGAR,RCP85,DJF,2061-2090,tmax,4.081632
KARIMNAGAR,RCP85,DJF,2061-2090,tmin,4.499035
KARIMNAGAR,RCP85,MAM,2021-2050,precip,32.36643
KARIMNAGAR,RCP85,MAM,2021-2050,tmean,1.9294157
KARIMNAGAR,RCP85,MAM,2021-2050,tmax,1.6114509
KARIMNAGAR,RCP85,MAM,2021-2050,tmin,1.8213701
KARIMNAGAR,RCP85,MAM,2061-2090,precip,45.00612
KARIMNAGAR,RCP85,MAM,2061-2090,tmean,4.1012063
KARIMNAGAR,RCP85,MAM,2061-2090,tmax,3.4526658
KARIMNAGAR,RCP85,MAM,2061-2090,tmin,4.108914
KAGAZNAGAR,RCP45,Annual,2021-2050,precip,24.719097
KAGAZNAGAR,RCP45,Annual,2021-2050,tmean,1.4644421
KAGAZNAGAR,RCP45,Annual,2021-2050,tmax,1.5735432
KAGAZNAGAR,RCP45,Annual,2021-2050,tmin,1.4484105
KAGAZNAGAR,RCP45,Annual,2061-2090,precip,38.32651
KAGAZNAGAR,RCP45,Annual,2061-2090,tmean,2.2480135
KAGAZNAGAR,RCP45,Annual,2061-2090,tmax,1.8946592
KAGAZNAGAR,RCP45,Annual,2061-2090,tmin,2.2761443
KAGAZNAGAR,RCP45,JJAS,2021-2050,precip,20.92397
KAGAZNAGAR,RCP45,JJAS,2021-2050,tmean,1.2855644
KAGAZNAGAR,RCP45,JJAS,2021-2050,tmax,1.5024071
KAGAZNAGAR,RCP45,JJAS,2021-2050,tmin,1.1302581
KAGAZNAGAR,RCP45,JJAS,2061-2090,precip,29.004133
KAGAZNAGAR,RCP45,JJAS,2061-2090,tmean,2.0277877
KAGAZNAGAR,RCP45,JJAS,2061-2090,tmax,1.8887362
KAGAZNAGAR,RCP45,JJAS,2061-2090,tmin,1.760045
KAGAZNAGAR,RCP45,ON,2021-2050,precip,37.483868
KAGAZNAGAR,RCP45,ON,2021-2050,tmean,1.2869005
KAGAZNAGAR,RCP45,ON,2021-2050,tmax,1.4106998
KAGAZNAGAR,RCP45,ON,2021-2050,tmin,1.346797
KAGAZNAGAR,RCP45,ON,2061-2090,precip,59.743565
KAGAZNAGAR,RCP45,ON,2061-2090,tmean,2.0448751
KAGAZNAGAR,RCP45,ON,2061-2090,tmax,1.4952106
KAGAZNAGAR,RCP45,ON,2061-2090,tmin,2.168023
KAGAZNAGAR,RCP45,DJF,2021-2050,precip,6.9892526
KAGAZNAGAR,RCP45,DJF,2021-2050,tmean,1.5832939
KAGAZNAGAR,RCP45,DJF,2021-2050,tmax,1.9139646
KAGAZNAGAR,RCP45,DJF,2021-2050,tmin,1.8244127
KAGAZNAGAR,RCP45,DJF,2061-2090,precip,22.091127
KAGAZNAGAR,RCP45,DJF,2061-2090,tmean,2.419728
KAGAZNAGAR,RCP45,DJF,2061-2090,tmax,2.1780396
KAGAZNAGAR,RCP45,DJF,2061-2090,tmin,2.8191683
KAGAZNAGAR,RCP45,MAM,2021-2050,precip,38.999268
KAGAZNAGAR,RCP45,MAM,2021-2050,tmean,1.7024549
KAGAZNAGAR,RCP45,MAM,2021-2050,tmax,1.4365324
KAGAZNAGAR,RCP45,MAM,2021-2050,tmin,1.564354
KAGAZNAGAR,RCP45,MAM,2061-2090,precip,52.713696
KAGAZNAGAR,RCP45,MAM,2061-2090,tmean,2.505359
KAGAZNAGAR,RCP45,MAM,2061-2090,tmax,1.8854752
KAGAZNAGAR,RCP45,MAM,2061-2090,tmin,2.493333
KAGAZNAGAR,RCP85,Annual,2021-2050,precip,28.960613
KAGAZNAGAR,RCP85,Annual,2021-2050,tmean,1.6149219
KAGAZNAGAR,RCP85,Annual,2021-2050,tmax,1.7850386
KAGAZNAGAR,RCP85,Annual,2021-2050,tmin,1.6971511
KAGAZNAGAR,RCP85,Annual,2061-2090,precip,35.82159
KAGAZNAGAR,RCP85,Annual,2061-2090,tmean,3.6540895
KAGAZNAGAR,RCP85,Annual,2061-2090,tmax,3.4938865
KAGAZNAGAR,RCP85,Annual,2061-2090,tmin,3.9631655
KAGAZNAGAR,RCP85,JJAS,2021-2050,precip,23.082806
KAGAZNAGAR,RCP85,JJAS,2021-2050,tmean,1.4098754
KAGAZNAGAR,RCP85,JJAS,2021-2050,tmax,1.6948485
KAGAZNAGAR,RCP85,JJAS,2021-2050,tmin,1.3566337
KAGAZNAGAR,RCP85,JJAS,2061-2090,precip,29.071217
KAGAZNAGAR,RCP85,JJAS,2061-2090,tmean,3.2635808
KAGAZNAGAR,RCP85,JJAS,2061-2090,tmax,3.3117166
KAGAZNAGAR,RCP85,JJAS,2061-2090,tmin,3.241148
KAGAZNAGAR,RCP85,ON,2021-2050,precip,63.561638
KAGAZNAGAR,RCP85,ON,2021-2050,tmean,1.4437275
KAGAZNAGAR,RCP85,ON,2021-2050,tmax,1.5888777
KAGAZNAGAR,RCP85,ON,2021-2050,tmin,1.6693754
KAGAZNAGAR,RCP85,ON,2061-2090,precip,84.591545
KAGAZNAGAR,RCP85,ON,2061-2090,tmean,3.2022743
KAGAZNAGAR,RCP85,ON,2061-2090,tmax,2.8806973
KAGAZNAGAR,RCP85,ON,2061-2090,tmin,3.7901297
KAGAZNAGAR,RCP85,DJF,2021-2050,precip,8.984048
KAGAZNAGAR,RCP85,DJF,2021-2050,tmean,1.6329199
KAGAZNAGAR,RCP85,DJF,2021-2050,tmax,2.1781616
KAGAZNAGAR,RCP85,DJF,2021-2050,tmin,1.9861139
KAGAZNAGAR,RCP85,DJF,2061-2090,precip,0.22213924
KAGAZNAGAR,RCP85,DJF,2061-2090,tmean,3.9622295
KAGAZNAGAR,RCP85,DJF,2061-2090,tmax,4.13842
KAGAZNAGAR,RCP85,DJF,2061-2090,tmin,4.742251
KAGAZNAGAR,RCP85,MAM,2021-2050,precip,33.706905
KAGAZNAGAR,RCP85,MAM,2021-2050,tmean,1.9844488
KAGAZNAGAR,RCP85,MAM,2021-2050,tmax,1.642943
KAGAZNAGAR,RCP85,MAM,2021-2050,tmin,1.8807284
KAGAZNAGAR,RCP85,MAM,2061-2090,precip,47.908234
KAGAZNAGAR,RCP85,MAM,2061-2090,tmean,4.1678376
KAGAZNAGAR,RCP85,MAM,2061-2090,tmax,3.5010388
KAGAZNAGAR,RCP85,MAM,2061-2090,tmin,4.2621274
JANGAON,RCP45,Annual,2021-2050,precip,24.070936
JANGAON,RCP45,Annual,2021-2050,tmean,1.363568
JANGAON,RCP45,Annual,2021-2050,tmax,1.5882696
JANGAON,RCP45,Annual,2021-2050,tmin,1.361493
JANGAON,RCP45,Annual,2061-2090,precip,32.887333
JANGAON,RCP45,Annual,2061-2090,tmean,2.0999987
JANGAON,RCP45,Annual,2061-2090,tmax,1.9003912
JANGAON,RCP45,Annual,2061-2090,tmin,2.1012008
JANGAON,RCP45,JJAS,2021-2050,precip,11.608377
JANGAON,RCP45,JJAS,2021-2050,tmean,1.1915698
JANGAON,RCP45,JJAS,2021-2050,tmax,1.5161047
JANGAON,RCP45,JJAS,2021-2050,tmin,1.1504397
JANGAON,RCP45,JJAS,2061-2090,precip,19.873669
JANGAON,RCP45,JJAS,2061-2090,tmean,1.9073954
JANGAON,RCP45,JJAS,2061-2090,tmax,1.9137664
JANGAON,RCP45,JJAS,2061-2090,tmin,1.7569513
JANGAON,RCP45,ON,2021-2050,precip,39.981434
JANGAON,RCP45,ON,2021-2050,tmean,1.1337433
JANGAON,RCP45,ON,2021-2050,tmax,1.5465164
JANGAON,RCP45,ON,2021-2050,tmin,1.2177458
JANGAON,RCP45,ON,2061-2090,precip,60.696075
JANGAON,RCP45,ON,2061-2090,tmean,1.8160629
JANGAON,RCP45,ON,2061-2090,tmax,1.5727386
JANGAON,RCP45,ON,2061-2090,tmin,1.9895344
JANGAON,RCP45,DJF,2021-2050,precip,7.002407
JANGAON,RCP45,DJF,2021-2050,tmean,1.4752045
JANGAON,RCP45,DJF,2021-2050,tmax,1.8975576
JANGAON,RCP45,DJF,2021-2050,tmin,1.6057514
JANGAON,RCP45,DJF,2061-2090,precip,13.658334
JANGAON,RCP45,DJF,2061-2090,tmean,2.2438946
JANGAON,RCP45,DJF,2061-2090,tmax,2.1142037
JANGAON,RCP45,DJF,2061-2090,tmin,2.4267673
JANGAON,RCP45,MAM,2021-2050,precip,47.14921
JANGAON,RCP45,MAM,2021-2050,tmean,1.6344789
JANGAON,RCP45,MAM,2021-2050,tmax,1.4030367
JANGAON,RCP45,MAM,2021-2050,tmin,1.4944706
JANGAON,RCP45,MAM,2061-2090,precip,50.92873
JANGAON,RCP45,MAM,2061-2090,tmean,2.402198
JANGAON,RCP45,MAM,2061-2090,tmax,1.8871803
JANGAON,RCP45,MAM,2061-2090,tmin,2.3090782
JANGAON,RCP85,Annual,2021-2050,precip,25.652184
JANGAON,RCP85,Annual,2021-2050,tmean,1.5218667
JANGAON,RCP85,Annual,2021-2050,tmax,1.8019671
JANGAON,RCP85,Annual,2021-2050,tmin,1.5824522
JANGAON,RCP85,Annual,2061-2090,precip,31.639137
JANGAON,RCP85,Annual,2061-2090,tmean,3.4506547
JANGAON,RCP85,Annual,2061-2090,tmax,3.4588811
JANGAON,RCP85,Annual,2061-2090,tmin,3.6754951
JANGAON,RCP85,JJAS,2021-2050,precip,14.562638
JANGAON,RCP85,JJAS,2021-2050,tmean,1.3379736
JANGAON,RCP85,JJAS,2021-2050,tmax,1.7178197
JANGAON,RCP85,JJAS,2021-2050,tmin,1.3742547
JANGAON,RCP85,JJAS,2061-2090,precip,20.149319
JANGAON,RCP85,JJAS,2061-2090,tmean,3.1418872
JANGAON,RCP85,JJAS,2061-2090,tmax,3.3305798
JANGAON,RCP85,JJAS,2061-2090,tmin,3.24303
JANGAON,RCP85,ON,2021-2050,precip,60.644207
JANGAON,RCP85,ON,2021-2050,tmean,1.320138
JANGAON,RCP85,ON,2021-2050,tmax,1.7551212
JANGAON,RCP85,ON,2021-2050,tmin,1.5139561
JANGAON,RCP85,ON,2061-2090,precip,80.39181
JANGAON,RCP85,ON,2061-2090,tmean,2.9723864
JANGAON,RCP85,ON,2061-2090,tmax,3.02139
JANGAON,RCP85,ON,2061-2090,tmin,3.491498
JANGAON,RCP85,DJF,2021-2050,precip,10.449504
JANGAON,RCP85,DJF,2021-2050,tmean,1.5380052
JANGAON,RCP85,DJF,2021-2050,tmax,2.1457264
JANGAON,RCP85,DJF,2021-2050,tmin,1.7311058
JANGAON,RCP85,DJF,2061-2090,precip,4.1311965
JANGAON,RCP85,DJF,2061-2090,tmean,3.6472046
JANGAON,RCP85,DJF,2061-2090,tmax,3.9670227
JANGAON,RCP85,DJF,2061-2090,tmin,4.108573
JANGAON,RCP85,MAM,2021-2050,precip,32.31291
JANGAON,RCP85,MAM,2021-2050,tmean,1.8854046
JANGAON,RCP85,MAM,2021-2050,tmax,1.601635
JANGAON,RCP85,MAM,2021-2050,tmin,1.7570591
JANGAON,RCP85,MAM,2061-2090,precip,41.965057
JANGAON,RCP85,MAM,2061-2090,tmean,3.9846401
JANGAON,RCP85,MAM,2061-2090,tmax,3.4134686
JANGAON,RCP85,MAM,2061-2090,tmin,3.9417026
JAGTIAL,RCP45,Annual,2021-2050,precip,21.06685
JAGTIAL,RCP45,Annual,2021-2050,tmean,1.4282742
JAGTIAL,RCP45,Annual,2021-2050,tmax,1.581494
JAGTIAL,RCP45,Annual,2021-2050,tmin,1.4297827
JAGTIAL,RCP45,Annual,2061-2090,precip,34.744892
JAGTIAL,RCP45,Annual,2061-2090,tmean,2.1962223
JAGTIAL,RCP45,Annual,2061-2090,tmax,1.8831869
JAGTIAL,RCP45,Annual,2061-2090,tmin,2.2230368
JAGTIAL,RCP45,JJAS,2021-2050,precip,11.730147
JAGTIAL,RCP45,JJAS,2021-2050,tmean,1.2527943
JAGTIAL,RCP45,JJAS,2021-2050,tmax,1.5171413
JAGTIAL,RCP45,JJAS,2021-2050,tmin,1.1450534
JAGTIAL,RCP45,JJAS,2061-2090,precip,20.49534
JAGTIAL,RCP45,JJAS,2061-2090,tmean,1.9837213
JAGTIAL,RCP45,JJAS,2061-2090,tmax,1.9001756
JAGTIAL,RCP45,JJAS,2061-2090,tmin,1.7587185
JAGTIAL,RCP45,ON,2021-2050,precip,35.911003
JAGTIAL,RCP45,ON,2021-2050,tmean,1.2154961
JAGTIAL,RCP45,ON,2021-2050,tmax,1.4607801
JAGTIAL,RCP45,ON,2021-2050,tmin,1.3198833
JAGTIAL,RCP45,ON,2061-2090,precip,61.04788
JAGTIAL,RCP45,ON,2061-2090,tmean,1.9461651
JAGTIAL,RCP45,ON,2061-2090,tmax,1.4807014
JAGTIAL,RCP45,ON,2061-2090,tmin,2.12667
JAGTIAL,RCP45,DJF,2021-2050,precip,3.6895487
JAGTIAL,RCP45,DJF,2021-2050,tmean,1.5662422
JAGTIAL,RCP45,DJF,2021-2050,tmax,1.9314365
JAGTIAL,RCP45,DJF,2021-2050,tmin,1.7677189
JAGTIAL,RCP45,DJF,2061-2090,precip,16.18796
JAGTIAL,RCP45,DJF,2061-2090,tmean,2.3763993
JAGTIAL,RCP45,DJF,2061-2090,tmax,2.1570404
JAGTIAL,RCP45,DJF,2061-2090,tmin,2.694618
JAGTIAL,RCP45,MAM,2021-2050,precip,40.99699
JAGTIAL,RCP45,MAM,2021-2050,tmean,1.6661314
JAGTIAL,RCP45,MAM,2021-2050,tmax,1.397831
JAGTIAL,RCP45,MAM,2021-2050,tmin,1.5447521
JAGTIAL,RCP45,MAM,2061-2090,precip,54.765907
JAGTIAL,RCP45,MAM,2061-2090,tmean,2.4660847
JAGTIAL,RCP45,MAM,2061-2090,tmax,1.8550059
JAGTIAL,RCP45,MAM,2061-2090,tmin,2.4347916
JAGTIAL,RCP85,Annual,2021-2050,precip,25.66096
JAGTIAL,RCP85,Annual,2021-2050,tmean,1.5820853
JAGTIAL,RCP85,Annual,2021-2050,tmax,1.7969035
JAGTIAL,RCP85,Annual,2021-2050,tmin,1.6734532
JAGTIAL,RCP85,Annual,2061-2090,precip,32.685596
JAGTIAL,RCP85,Annual,2061-2090,tmean,3.5936892
JAGTIAL,RCP85,Annual,2061-2090,tmax,3.4884381
JAGTIAL,RCP85,Annual,2061-2090,tmin,3.904052
JAGTIAL,RCP85,JJAS,2021-2050,precip,16.977364
JAGTIAL,RCP85,JJAS,2021-2050,tmean,1.3834658
JAGTIAL,RCP85,JJAS,2021-2050,tmax,1.7156987
JAGTIAL,RCP85,JJAS,2021-2050,tmin,1.3716078
JAGTIAL,RCP85,JJAS,2061-2090,precip,19.612173
JAGTIAL,RCP85,JJAS,2061-2090,tmean,3.2220912
JAGTIAL,RCP85,JJAS,2061-2090,tmax,3.3290706
JAGTIAL,RCP85,JJAS,2061-2090,tmin,3.264728
JAGTIAL,RCP85,ON,2021-2050,precip,61.333992
JAGTIAL,RCP85,ON,2021-2050,tmean,1.3836575
JAGTIAL,RCP85,ON,2021-2050,tmax,1.6426592
JAGTIAL,RCP85,ON,2021-2050,tmin,1.6403131
JAGTIAL,RCP85,ON,2061-2090,precip,82.300064
JAGTIAL,RCP85,ON,2061-2090,tmean,3.0777063
JAGTIAL,RCP85,ON,2061-2090,tmax,2.8902931
JAGTIAL,RCP85,ON,2061-2090,tmin,3.721036
JAGTIAL,RCP85,DJF,2021-2050,precip,4.8399806
JAGTIAL,RCP85,DJF,2021-2050,tmean,1.6205826
JAGTIAL,RCP85,DJF,2021-2050,tmax,2.1902778
JAGTIAL,RCP85,DJF,2021-2050,tmin,1.9148375
JAGTIAL,RCP85,DJF,2061-2090,precip,1.4431753
JAGTIAL,RCP85,DJF,2061-2090,tmean,3.903056
JAGTIAL,RCP85,DJF,2061-2090,tmax,4.1231093
JAGTIAL,RCP85,DJF,2061-2090,tmin,4.5831285
JAGTIAL,RCP85,MAM,2021-2050,precip,34.27804
JAGTIAL,RCP85,MAM,2021-2050,tmean,1.9406992
JAGTIAL,RCP85,MAM,2021-2050,tmax,1.6146317
JAGTIAL,RCP85,MAM,2021-2050,tmin,1.8566227
JAGTIAL,RCP85,MAM,2061-2090,precip,48.282936
JAGTIAL,RCP85,MAM,2061-2090,tmean,4.1237755
JAGTIAL,RCP85,MAM,2061-2090,tmax,3.4650204
JAGTIAL,RCP85,MAM,2061-2090,tmin,4.1994176
BHAINSA,RCP45,Annual,2021-2050,precip,23.942425
BHAINSA,RCP45,Annual,2021-2050,tmean,1.4503707
BHAINSA,RCP45,Annual,2021-2050,tmax,1.5603076
BHAINSA,RCP45,Annual,2021-2050,tmin,1.468457
BHAINSA,RCP45,Annual,2061-2090,precip,40.510506
BHAINSA,RCP45,Annual,2061-2090,tmean,2.2220838
BHAINSA,RCP45,Annual,2061-2090,tmax,1.8450313
BHAINSA,RCP45,Annual,2061-2090,tmin,2.283076
BHAINSA,RCP45,JJAS,2021-2050,precip,9.360316
BHAINSA,RCP45,JJAS,2021-2050,tmean,1.2863176
BHAINSA,RCP45,JJAS,2021-2050,tmax,1.4890783
BHAINSA,RCP45,JJAS,2021-2050,tmin,1.153533
BHAINSA,RCP45,JJAS,2061-2090,precip,23.041246
BHAINSA,RCP45,JJAS,2061-2090,tmean,1.9910562
BHAINSA,RCP45,JJAS,2061-2090,tmax,1.8521204
BHAINSA,RCP45,JJAS,2061-2090,tmin,1.7618704
BHAINSA,RCP45,ON,2021-2050,precip,37.855606
BHAINSA,RCP45,ON,2021-2050,tmean,1.2718678
BHAINSA,RCP45,ON,2021-2050,tmax,1.4763355
BHAINSA,RCP45,ON,2021-2050,tmin,1.3997931
BHAINSA,RCP45,ON,2061-2090,precip,65.60609
BHAINSA,RCP45,ON,2061-2090,tmean,1.9515581
BHAINSA,RCP45,ON,2061-2090,tmax,1.3797603
BHAINSA,RCP45,ON,2061-2090,tmin,2.1694446
BHAINSA,RCP45,DJF,2021-2050,precip,13.379841
BHAINSA,RCP45,DJF,2021-2050,tmean,1.5888779
BHAINSA,RCP45,DJF,2021-2050,tmax,1.8780273
BHAINSA,RCP45,DJF,2021-2050,tmin,1.8298345
BHAINSA,RCP45,DJF,2061-2090,precip,32.43594
BHAINSA,RCP45,DJF,2061-2090,tmean,2.418282
BHAINSA,RCP45,DJF,2061-2090,tmax,2.108066
BHAINSA,RCP45,DJF,2061-2090,tmin,2.784615
BHAINSA,RCP45,MAM,2021-2050,precip,44.67236
BHAINSA,RCP45,MAM,2021-2050,tmean,1.6496027
BHAINSA,RCP45,MAM,2021-2050,tmax,1.393542
BHAINSA,RCP45,MAM,2021-2050,tmin,1.5727539
BHAINSA,RCP45,MAM,2061-2090,precip,55.147026
BHAINSA,RCP45,MAM,2061-2090,tmean,2.5142732
BHAINSA,RCP45,MAM,2061-2090,tmax,1.8827255
BHAINSA,RCP45,MAM,2061-2090,tmin,2.5522325
BHAINSA,RCP85,Annual,2021-2050,precip,28.735205
BHAINSA,RCP85,Annual,2021-2050,tmean,1.6134474
BHAINSA,RCP85,Annual,2021-2050,tmax,1.7867976
BHAINSA,RCP85,Annual,2021-2050,tmin,1.7324467
BHAINSA,RCP85,Annual,2061-2090,precip,38.016365
BHAINSA,RCP85,Annual,2061-2090,tmean,3.6068888
BHAINSA,RCP85,Annual,2061-2090,tmax,3.4513772
BHAINSA,RCP85,Annual,2061-2090,tmin,4.0252438
BHAINSA,RCP85,JJAS,2021-2050,precip,16.2316
BHAINSA,RCP85,JJAS,2021-2050,tmean,1.4124758
BHAINSA,RCP85,JJAS,2021-2050,tmax,1.7055173
BHAINSA,RCP85,JJAS,2021-2050,tmin,1.3780515
BHAINSA,RCP85,JJAS,2061-2090,precip,19.908556
BHAINSA,RCP85,JJAS,2061-2090,tmean,3.2036629
BHAINSA,RCP85,JJAS,2061-2090,tmax,3.2572286
BHAINSA,RCP85,JJAS,2061-2090,tmin,3.2649114
BHAINSA,RCP85,ON,2021-2050,precip,68.00836
BHAINSA,RCP85,ON,2021-2050,tmean,1.4024491
BHAINSA,RCP85,ON,2021-2050,tmax,1.6203651
BHAINSA,RCP85,ON,2021-2050,tmin,1.7072191
BHAINSA,RCP85,ON,2061-2090,precip,90.251755
BHAINSA,RCP85,ON,2061-2090,tmean,3.0477705
BHAINSA,RCP85,ON,2061-2090,tmax,2.7803783
BHAINSA,RCP85,ON,2061-2090,tmin,3.8161054
BHAINSA,RCP85,DJF,2021-2050,precip,8.455387
BHAINSA,RCP85,DJF,2021-2050,tmean,1.6764482
BHAINSA,RCP85,DJF,2021-2050,tmax,2.159238
BHAINSA,RCP85,DJF,2021-2050,tmin,2.0038924
BHAINSA,RCP85,DJF,2061-2090,precip,9.896777
BHAINSA,RCP85,DJF,2061-2090,tmean,3.96777
BHAINSA,RCP85,DJF,2061-2090,tmax,4.109126
BHAINSA,RCP85,DJF,2061-2090,tmin,4.7544336
BHAINSA,RCP85,MAM,2021-2050,precip,39.504395
BHAINSA,RCP85,MAM,2021-2050,tmean,1.959074
BHAINSA,RCP85,MAM,2021-2050,tmax,1.6336861
BHAINSA,RCP85,MAM,2021-2050,tmin,1.9503462
BHAINSA,RCP85,MAM,2061-2090,precip,55.45611
BHAINSA,RCP85,MAM,2061-2090,tmean,4.156387
BHAINSA,RCP85,MAM,2061-2090,tmax,3.499825
BHAINSA,RCP85,MAM,2061-2090,tmin,4.449257
ADILABAD,RCP45,Annual,2021-2050,precip,31.429552
ADILABAD,RCP45,Annual,2021-2050,tmean,1.485088
ADILABAD,RCP45,Annual,2021-2050,tmax,1.541515
ADILABAD,RCP45,Annual,2021-2050,tmin,1.4621366
ADILABAD,RCP45,Annual,2061-2090,precip,44.647324
ADILABAD,RCP45,Annual,2061-2090,tmean,2.2768376
ADILABAD,RCP45,Annual,2061-2090,tmax,1.8396276
ADILABAD,RCP45,Annual,2061-2090,tmin,2.3025708
ADILABAD,RCP45,JJAS,2021-2050,precip,24.494366
ADILABAD,RCP45,JJAS,2021-2050,tmean,1.3165202
ADILABAD,RCP45,JJAS,2021-2050,tmax,1.4608254
ADILABAD,RCP45,JJAS,2021-2050,tmin,1.1266413
ADILABAD,RCP45,JJAS,2061-2090,precip,34.162823
ADILABAD,RCP45,JJAS,2061-2090,tmean,2.042798
ADILABAD,RCP45,JJAS,2061-2090,tmax,1.835104
ADILABAD,RCP45,JJAS,2061-2090,tmin,1.750545
ADILABAD,RCP45,ON,2021-2050,precip,41.45579
ADILABAD,RCP45,ON,2021-2050,tmean,1.3409996
ADILABAD,RCP45,ON,2021-2050,tmax,1.3971767
ADILABAD,RCP45,ON,2021-2050,tmin,1.4145594
ADILABAD,RCP45,ON,2061-2090,precip,66.46548
ADILABAD,RCP45,ON,2061-2090,tmean,2.067276
ADILABAD,RCP45,ON,2061-2090,tmax,1.3599815
ADILABAD,RCP45,ON,2061-2090,tmin,2.2114487
ADILABAD,RCP45,DJF,2021-2050,precip,13.979344
ADILABAD,RCP45,DJF,2021-2050,tmean,1.6228815
ADILABAD,RCP45,DJF,2021-2050,tmax,1.8857847
ADILABAD,RCP45,DJF,2021-2050,tmin,1.8420343
ADILABAD,RCP45,DJF,2061-2090,precip,31.487114
ADILABAD,RCP45,DJF,2061-2090,tmean,2.4652863
ADILABAD,RCP45,DJF,2061-2090,tmax,2.1102855
ADILABAD,RCP45,DJF,2061-2090,tmin,2.830509
ADILABAD,RCP45,MAM,2021-2050,precip,51.442516
ADILABAD,RCP45,MAM,2021-2050,tmean,1.6681105
ADILABAD,RCP45,MAM,2021-2050,tmax,1.4010569
ADILABAD,RCP45,MAM,2021-2050,tmin,1.5612844
ADILABAD,RCP45,MAM,2061-2090,precip,57.241436
ADILABAD,RCP45,MAM,2061-2090,tmean,2.540149
ADILABAD,RCP45,MAM,2061-2090,tmax,1.8947653
ADILABAD,RCP45,MAM,2061-2090,tmin,2.5714157
ADILABAD,RCP85,Annual,2021-2050,precip,34.417492
ADILABAD,RCP85,Annual,2021-2050,tmean,1.6450644
ADILABAD,RCP85,Annual,2021-2050,tmax,1.7596651
ADILABAD,RCP85,Annual,2021-2050,tmin,1.7314435
ADILABAD,RCP85,Annual,2061-2090,precip,42.999203
ADILABAD,RCP85,Annual,2061-2090,tmean,3.6938305
ADILABAD,RCP85,Annual,2061-2090,tmax,3.466013
ADILABAD,RCP85,Annual,2061-2090,tmin,4.0640297
ADILABAD,RCP85,JJAS,2021-2050,precip,26.931038
ADILABAD,RCP85,JJAS,2021-2050,tmean,1.4414029
ADILABAD,RCP85,JJAS,2021-2050,tmax,1.6773615
ADILABAD,RCP85,JJAS,2021-2050,tmin,1.3597097
ADILABAD,RCP85,JJAS,2061-2090,precip,30.788046
ADILABAD,RCP85,JJAS,2061-2090,tmean,3.2908278
ADILABAD,RCP85,JJAS,2061-2090,tmax,3.2625628
ADILABAD,RCP85,JJAS,2061-2090,tmin,3.2548275
ADILABAD,RCP85,ON,2021-2050,precip,72.572235
ADILABAD,RCP85,ON,2021-2050,tmean,1.4610128
ADILABAD,RCP85,ON,2021-2050,tmax,1.5119619
ADILABAD,RCP85,ON,2021-2050,tmin,1.7260046
ADILABAD,RCP85,ON,2061-2090,precip,94.253716
ADILABAD,RCP85,ON,2061-2090,tmean,3.1937199
ADILABAD,RCP85,ON,2061-2090,tmax,2.7316513
ADILABAD,RCP85,ON,2061-2090,tmin,3.8996487
ADILABAD,RCP85,DJF,2021-2050,precip,10.385218
ADILABAD,RCP85,DJF,2021-2050,tmean,1.6959566
ADILABAD,RCP85,DJF,2021-2050,tmax,2.1532867
ADILABAD,RCP85,DJF,2021-2050,tmin,2.014548
ADILABAD,RCP85,DJF,2061-2090,precip,9.729383
ADILABAD,RCP85,DJF,2061-2090,tmean,4.0622754
ADILABAD,RCP85,DJF,2061-2090,tmax,4.1567397
ADILABAD,RCP85,DJF,2061-2090,tmin,4.842957
ADILABAD,RCP85,MAM,2021-2050,precip,42.9952
ADILABAD,RCP85,MAM,2021-2050,tmean,1.9884218
ADILABAD,RCP85,MAM,2021-2050,tmax,1.6409174
ADILABAD,RCP85,MAM,2021-2050,tmin,1.9476103
ADILABAD,RCP85,MAM,2061-2090,precip,58.380894
ADILABAD,RCP85,MAM,2061-2090,tmean,4.1961293
ADILABAD,RCP85,MAM,2061-2090,tmax,3.5361278
ADILABAD,RCP85,MAM,2061-2090,tmin,4.473625
ZAHEERABAD,RCP45,Annual,2021-2050,precip,27.039265
ZAHEERABAD,RCP45,Annual,2021-2050,tmean,1.3695092
ZAHEERABAD,RCP45,Annual,2021-2050,tmax,1.542072
ZAHEERABAD,RCP45,Annual,2021-2050,tmin,1.3581772
ZAHEERABAD,RCP45,Annual,2061-2090,precip,38.146343
ZAHEERABAD,RCP45,Annual,2061-2090,tmean,2.0552952
ZAHEERABAD,RCP45,Annual,2061-2090,tmax,1.8097165
ZAHEERABAD,RCP45,Annual,2061-2090,tmin,2.129115
ZAHEERABAD,RCP45,JJAS,2021-2050,precip,0.21684338
ZAHEERABAD,RCP45,JJAS,2021-2050,tmean,1.2143996
ZAHEERABAD,RCP45,JJAS,2021-2050,tmax,1.4950087
ZAHEERABAD,RCP45,JJAS,2021-2050,tmin,1.1616085
ZAHEERABAD,RCP45,JJAS,2061-2090,precip,14.215851
ZAHEERABAD,RCP45,JJAS,2061-2090,tmean,1.8452454
ZAHEERABAD,RCP45,JJAS,2061-2090,tmax,1.8369336
ZAHEERABAD,RCP45,JJAS,2061-2090,tmin,1.7679949
ZAHEERABAD,RCP45,ON,2021-2050,precip,42.001823
